"id" "count" "brand" "price.max" "price.min" "urls" "colors" "name" "Onlinemerchant" "price.avg_USD" "weight_KG" "date_trend"
"865" "AVphCY9AilAPnD_x0ciW" 1 "Others" 42.1721 42.1721 "http://ecx.images-amazon.com/images/I/31EZaDUQPML._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31EZaDUQPML._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51GkmK7PIwL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31EZaDUQPML._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51GkmK7PIwL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41%2BH6BEwCnL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51rcUwam4CL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41%2BH6BEwCnL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51rcUwam4CL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31EZaDUQPML._SY300_QL70_.jpg" "Gold" "Yu&yu Women's Gauze Pointed Flats" "Amazon.ca" 42 0.499 37.0000000000018
"866" "AVphCYPpilAPnD_x0cX-" 1 "Others" 77.7742 77.7742 "http://ecx.images-amazon.com/images/I/31Z-vMu4QDL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41stuSy8ZDL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31EuNtDXJsL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41kplOmF%2BGL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31DTtlUqtlL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31jGa7gK6mL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Z-vMu4QDL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41kplOmF%2BGL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31DTtlUqtlL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31EuNtDXJsL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41stuSy8ZDL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31jGa7gK6mL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Z-vMu4QDL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31Z-vMu4QDL._SS40_.jpg" "Red" "Yu&yu Leather Women's Flat Heel Comfort Loafers Shoes (more Colors)" "Amazon.ca" 78 0.499 37.0000000000018
"867" "AVphDNjb1cnluZ0-9qzf" 1 "Others" 51.1 51.1 "https://images-na.ssl-images-amazon.com/images/I/51wYu2kdGNL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51wYu2kdGNL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51GLRKRyixL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41v2PgdWQKL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51z2pFpVsnL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51DC-0eotoL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41j%2BWQh9nML._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin Sparkling Glitter Customized Heel Silver/gold , Gold-us9 / Eu40 / Uk7 / Cn41 , Gold-us9 / Eu40 / Uk7 / Cn41" "YuTin Jia" 51 0.599 28.0000000000018
"868" "AVphdqVi1cnluZ0-CyEk" 1 "Others" 225.1758 225.1758 "http://ecx.images-amazon.com/images/I/41E1PxI1TUL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/515jbD6gmML._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51whFT1d2jL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41E1PxI1TUL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41E1PxI1TUL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/515jbD6gmML._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41E1PxI1TUL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51whFT1d2jL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg" "Red" "Yu&yu Women's Shoes Round Toe Low Heel Leather Fashion Sneakers Shoes More Colors Available" "Amazon.ca" 225 0.499 37.0000000000018
"869" "AVphEMcOLJeJML43WTN9" 3 "FADED GLORY" 7.65 7.65 "http://i5.walmartimages.com/dfw/dce07b8c-686c/k2-_05e33ca1-fb50-4b92-9bf1-716578fec1ba.v1.jpg, http://ll-us-i5.wal.co/dfw/dce07b8c-686c/k2-_05e33ca1-fb50-4b92-9bf1-716578fec1ba.v1.jpg-f1021549db032af7021e526373cc7c67fecf8ef9-optim-450x450.jpg" "Black" "Faded Glory Women's Thong Sandal" "" 8 0.585 37.0000000000018
"870" "AVphEQsLilAPnD_x01KV" 1 "Others" 45.2381 45.2381 "http://ecx.images-amazon.com/images/I/41Wn-bYbLgL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41YilpnMKxL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51J9CafOKdL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51J9CafOKdL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41-k1G6lEAL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41fpbXjwEsL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Mv8QWRPWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Wn-bYbLgL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41-k1G6lEAL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41fpbXjwEsL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41YilpnMKxL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41fpbXjwEsL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41fpbXjwEsL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41Mv8QWRPWL._SS40_.jpg" "Blue" "Yu&yu Women's Shoes Flat Heel Round Toe Fashion Sneakers Casual Black/blue/red/white" "Amazon.ca" 45 0.499 37.0000000000018
"871" "AVphF-Vx1cnluZ0--Os7" 1 "Others" 56.5458 56.5458 "http://ecx.images-amazon.com/images/I/41Tejtex6AL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41Tejtex6AL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41%2BFcQM3peL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41%2BFcQM3peL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Tejtex6AL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Km9S0Wf3L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Tejtex6AL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/415wld2NvoL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Km9S0Wf3L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/415wld2NvoL._SS40_.jpg" "Red" "Yu&yu Women's Shoes Fabric Flat Heel Flip Flops Slippers Outdoor/casual Pink" "Amazon.ca" 57 0.499 37.0000000000018
"872" "AVphFvLpilAPnD_x1IDa" 1 "Others" 45.26 45.26 "https://images-na.ssl-images-amazon.com/images/I/41KCzOciJ7L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41KCzOciJ7L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41-Zu5nPovL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Mnxww-z4L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41jhhn6lJ9L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41TsAUNFqDL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41FmlNtLaQL._SS40_.jpg" "Other" "Sneed- Women's Dance Shoes Latin Pu Low Heel (more Colors) , Red-us12 / Eu30 / Uk11 Little Kids , Red-us12 / Eu30 / Uk11 Little Kids" "YuTin Jia" 45 0.599 28.0000000000018
"873" "AVphGL9PilAPnD_x1OCh" 1 "Others" 51.1 51.1 "https://images-na.ssl-images-amazon.com/images/I/41ZrRcYEMBL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ZrRcYEMBL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41B3BfffD1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41CaLoNQLTL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Tuhed3HyL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41eu9GX2f0L._SS40_.jpg" "Other" "Sneed- Women's/kids' Dance Shoes Latin Leatherette/paillette Flat Heel Blue/pink/silver/gold , Gold-us2.5 / Eu32 / Uk1 / Cn31 , Gold-us2.5 / Eu32 / Uk1 / Cn31" "YuTin Jia" 51 0.599 28.0000000000018
"874" "AVphMe0fLJeJML43X8_U" 3 "PLEASER SHOES" 32.1366666666667 32.1366666666667 "https://i5.walmartimages.com/asr/0c1a25a6-dd09-48b5-b410-d3de97974440_1.54ec75b50aa9bf8318aa3f1ac186f9d0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF, http://i5.walmartimages.com/dfw/dce07b8c-e393/k2-_99de7fd9-800a-47ec-b39d-c8720716e5ce.v1.jpg" "Red" "Womens Halloween School Girl Red Patent Shoes Size 10" "Costume Kingdom - Walmart.com" 32 0.9 23.0000000000009
"875" "AVphnpm-1cnluZ0-Egln" 2 "ISOTONER" 36 11.335 "http://ecx.images-amazon.com/images/I/41NEZiSqFqL._US40_.jpg, http://ecx.images-amazon.com/images/I/41qR4J5BU6L._US40_.jpg, http://ecx.images-amazon.com/images/I/41NVzVdtwfL._US40_.jpg, http://ecx.images-amazon.com/images/I/41nKzCec5wL._US40_.jpg, http://ecx.images-amazon.com/images/I/41ZY3Q0bjbL._US40_.jpg, http://ecx.images-amazon.com/images/I/31P%2B-ONGfzL._SX395_QL70_.jpg, http://ecx.images-amazon.com/images/I/41z15Ug91XL._US40_.jpg, http://ecx.images-amazon.com/images/I/41ppZOcDEuL._US40_.jpg, http://ecx.images-amazon.com/images/I/41hZt53NTsL._US40_.jpg, http://ecx.images-amazon.com/images/I/31P%2B-ONGfzL._US40_.jpg, http://ecx.images-amazon.com/images/I/315V5Ef9vbL._US40_.jpg, http://ecx.images-amazon.com/images/I/51BTGLs1kHL._US40_.jpg, http://ecx.images-amazon.com/images/I/41S0CmLaAKL._US40_.jpg, http://ecx.images-amazon.com/images/I/41emqEsl7wL._US40_.jpg, http://ecx.images-amazon.com/images/I/51xLQ37SbYL._US40_.jpg, http://ecx.images-amazon.com/images/I/41hZt53NTsL._SY395_QL70_.jpg" "Other" "Isotoner Women's Terry Ballerina" "" 24 0.216 43.0000000000018
"876" "AVphqWTTilAPnD_x76RM" 1 "Others" 64.24 64.24 "https://images-na.ssl-images-amazon.com/images/I/417KbxCy7rL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/417KbxCy7rL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41CSBW%2BJjjL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41aT%2BI97eyL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41VfnebTk0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41M5ax%2BZarL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41p7K5s3UpL._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Almond-us6 / Eu36 / Uk4 / Cn36 , Almond-us6 / Eu36 / Uk4 / Cn36" "YuTin Jia" 64 0.599 28.0000000000018
"877" "AVphrgEPLJeJML43dnIw" 1 "Others" 51.1 51.1 "https://images-na.ssl-images-amazon.com/images/I/41ZrRcYEMBL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ZrRcYEMBL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41B3BfffD1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41CaLoNQLTL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Tuhed3HyL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41eu9GX2f0L._SS40_.jpg" "Other" "Sneed- Women's/kids' Dance Shoes Latin Leatherette/paillette Flat Heel Blue/pink/silver/gold , Gold-us12.5 / Eu30 / Uk11.5 Little Kids , Gold-us12.5 / Eu30 / Uk11.5 Little Kids" "YuTin Jia" 51 0.599 28.0000000000018
"878" "AVphrXqv1cnluZ0-FKYc" 1 "Others" 64.24 64.24 "https://images-na.ssl-images-amazon.com/images/I/41ZZ5v0EigL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ZZ5v0EigL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41CL7vfQN0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41OaDrLkIqL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41xiRY1mhTL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/412juyxJ3aL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41BM9ntvW%2BL._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Bronze-us7.5 / Eu38 / Uk5.5 / Cn38 , Bronze-us7.5 / Eu38 / Uk5.5 / Cn38" "YuTin Jia" 64 0.599 28.0000000000018
"879" "AVphu9MqLJeJML43eN6f" 1 "Others" 68.9996 68.9996 "https://images-na.ssl-images-amazon.com/images/I/31sPZCUa8NL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Zc4NDZ64L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31fxWVsBE6L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31VQpl3asxL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31sPZCUa8NL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Zc4NDZ64L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31wPRE%2BqC3L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31wPRE%2BqC3L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31VQpl3asxL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31wPRE%2BqC3L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31fxWVsBE6L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31wPRE%2BqC3L._SS40_.jpg" "Red" "Yu&yu Women's Shoes Round Toe Flat Heel Leather Flats Shoes More Colors Available" "Amazon.ca" 69 0.499 37.0000000000018
"880" "AVphuCKXLJeJML43eDtj" 1 "Others" 64.7948 64.7948 "https://images-na.ssl-images-amazon.com/images/I/31xKOdxNm%2BL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31vfnMRclfL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31vfnMRclfL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31tN9MIICZL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/318fRawg0GL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31QKuzzdGrL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31xKOdxNm%2BL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31vfnMRclfL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31vfnMRclfL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31D07Z6G3NL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31QKuzzdGrL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31D07Z6G3NL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31tN9MIICZL._SS40_.jpg, http://ecx.images-amazon.com/images/I/318fRawg0GL._SS40_.jpg" "White" "Yu&yu Women's Shoes Round Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 65 0.499 37.0000000000018
"881" "AVphuCze1cnluZ0-Fokz" 1 "Others" 45.26 45.26 "https://images-na.ssl-images-amazon.com/images/I/41KCzOciJ7L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41KCzOciJ7L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41-Zu5nPovL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Mnxww-z4L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41jhhn6lJ9L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41TsAUNFqDL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41FmlNtLaQL._SS40_.jpg" "Other" "Sneed- Women's Dance Shoes Latin Pu Low Heel (more Colors) , Blue-us10.5 / Eu27 / Uk9.5 Little Kids , Blue-us10.5 / Eu27 / Uk9.5 Little Kids" "YuTin Jia" 45 0.599 28.0000000000018
"882" "AVphvGd0LJeJML43ePnc" 1 "Others" 41.6319 41.6319 "https://images-na.ssl-images-amazon.com/images/I/41omsdgPEuL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41wrf6B6EzL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41omsdgPEuL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41wrf6B6EzL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41YwcKmGYHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41omsdgPEuL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41YwcKmGYHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41omsdgPEuL._SS40_.jpg" "Blue" "Yu&yu Women's Shoes Canvas Closed Toe Fashion Sneakers More Color" "Amazon.ca" 42 0.499 37.0000000000018
"883" "AVphX8JA1cnluZ0-BtL-" 4 "DF BY DEARFOAMS" 11.88 11.88 "https://i5.walmartimages.com/asr/50643a61-3b21-4ef9-ab7c-bbfd1897c229_1.18186ab2e803f1daf65f30aede7efd6b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF, http://i5.walmartimages.com/dfw/dce07b8c-9e07/k2-_80760736-442e-453d-92a6-a36a47fe4f66.v1.jpg" "Black" "Df By Dearfoams Women's Velour Clog Slipper Shoes" "" 12 0.2475 36
"884" "AVphYr_wilAPnD_x4ydx" 1 "Others" 112.5806 112.5806 "http://ecx.images-amazon.com/images/I/41-BeWZ3Y7L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41R37E2U25L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41R37E2U25L._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Q4CXFV5zL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41Q4CXFV5zL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/413ukOpQaaL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41R37E2U25L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41vWIK6RWPL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41vWIK6RWPL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41-BeWZ3Y7L._SS40_.jpg, http://ecx.images-amazon.com/images/I/413ukOpQaaL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41R37E2U25L._SS40_.jpg" "Blue" "Yu&yu Women's Shoes Peep Toe Stiletto Heel Pumps Shoes More Colors Available" "Amazon.ca" 113 0.499 37.0000000000018
"885" "AVphZb8wilAPnD_x47NK" 1 "Others" 20.4327 20.4327 "http://ecx.images-amazon.com/images/I/41GyXtWiSvL._SY395_QL70_.jpg, http://ecx.images-amazon.com/images/I/41GyXtWiSvL._US40_.jpg, http://ecx.images-amazon.com/images/I/41HD8bWrKiL._US40_.jpg, http://ecx.images-amazon.com/images/I/41GyXtWiSvL._SY300_.jpg, http://ecx.images-amazon.com/images/I/41GyXtWiSvL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41HD8bWrKiL._SS40_.jpg" "Other" "Blancho Girl Love Br Boot" "Amazon.ca" 20 0.68 40.0000000000018
"886" "AVpi-w7hilAPnD_xJS4e" 1 "Others" 68.9996 68.9996 "https://images-na.ssl-images-amazon.com/images/I/41oO4M3VH8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41YGPJjNXTL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41FliBzGa1L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31a2jm1Lt-L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41YGPJjNXTL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41YGPJjNXTL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51mtH8wVUeL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41YGPJjNXTL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41EhAhY22cL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41EhAhY22cL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41FliBzGa1L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51mtH8wVUeL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41oO4M3VH8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31a2jm1Lt-L._SS40_.jpg" "White" "Yu&yu Women's Shoes Leatherette Flat Heel Square Toe Flats Dress White/gold" "Amazon.ca" 69 0.499 37.0000000000018
"887" "AVpi_vNZLJeJML43q-MF" 1 "Others" 83.3295 83.3295 "https://images-na.ssl-images-amazon.com/images/I/31Ylr0YUXHL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/3100ASx6A1L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31mV97NLmpL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31b9ghs%2BsfL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31mV97NLmpL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Ylr0YUXHL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31sPu5Zr0dL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31WpsKzXYoL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Ylr0YUXHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31b9ghs%2BsfL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31WpsKzXYoL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31sPu5Zr0dL._SS40_.jpg, http://ecx.images-amazon.com/images/I/3100ASx6A1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Ylr0YUXHL._SS40_.jpg" "Black" "Yu&yu Women's Shoes Round Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 83 0.499 37.0000000000018
"888" "AVpi1OZd1cnluZ0-RDOK" 2 "Others" 38.6754 38.6754 "http://ecx.images-amazon.com/images/I/41B%2BYmlacCL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31f9AYw6gFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uB-v5RiBL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41B%2BYmlacCL._SS40_.jpg, http://ecx.images-amazon.com/images/I/4142gLmFnHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31U9mktQUQL._SS40_.jpg" "Other" "Eve Faux Suede Stiletto High Heel Electric Blue Court Shoes" "ShuWish UK - Ships from UK in 5 - 10 Days" 39 0.699 37.0000000000018
"889" "AVpi21dSilAPnD_xIJKT" 2 "Others" 38.6754 38.6754 "http://ecx.images-amazon.com/images/I/31RA16U4h9L._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31RA16U4h9L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41GDCBaBIcL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31pJ2C2IeFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31QH51Xea5L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Q1Y6g9QQL._SS40_.jpg" "Other" "Pearl Faux Suede Stiletto High Heel Black Court Shoes Size 6" "ShuWish UK - Ships from UK in 5 - 10 Days" 39 0.998 34.0000000000018
